listing_id,date
4109165,2015-09-03
4109165,2018-03-27
4112178,2016-08-01
4118162,2014-10-20
4118162,2014-10-25
4118162,2014-11-09
4118162,2014-11-19
4118162,2015-03-18
4118162,2015-05-22
4118162,2015-05-29
4118162,2015-06-11
4118162,2015-07-16
4118162,2015-09-25
4118162,2015-10-01
4118162,2015-10-24
4118162,2015-10-30
4118162,2015-11-14
4118162,2016-02-12
4118162,2016-02-17
4118162,2016-03-04
4118162,2016-03-13
4118162,2016-05-04
4118162,2016-05-08
4118162,2016-05-16
4118162,2016-06-02
4118162,2016-06-24
4118162,2016-07-22
4118162,2016-07-30
4118162,2016-09-28
4118162,2016-10-04
4118162,2016-10-28
4118162,2016-11-15
4118162,2017-03-21
4118162,2017-05-03
4118162,2017-05-14
4118162,2017-05-26
4118162,2017-06-22
4118162,2018-05-25
4119345,2015-01-09
4119345,2015-07-18
4119345,2015-10-08
4119345,2016-04-29
4119345,2016-07-17
4119345,2016-09-16
4119345,2017-05-07
4119345,2018-05-09
4119345,2018-07-13
4119345,2018-08-13
4132983,2014-10-05
4132983,2014-10-14
4132983,2014-11-03
4132983,2015-06-12
4132983,2015-09-12
4132983,2015-10-31
4132983,2015-11-06
4132983,2015-11-29
4132983,2015-12-05
4132983,2016-01-03
4132983,2016-01-16
4132983,2016-02-16
4132983,2016-02-29
4132983,2016-03-08
4132983,2016-04-02
4132983,2016-06-07
4132983,2016-08-07
4132983,2016-09-25
4132983,2016-09-30
4132983,2017-05-28
4132983,2017-07-24
4132983,2017-10-25
4135172,2014-10-11
4143561,2014-10-27
4143561,2014-11-02
4143561,2014-11-11
4143561,2015-01-09
4143561,2015-01-20
4143561,2015-02-17
4143561,2015-06-17
4143561,2015-09-21
4143561,2015-09-27
4143561,2015-10-06
4143561,2015-10-19
4143561,2015-11-02
4143561,2015-11-15
4143561,2015-11-23
4143561,2016-03-24
4143561,2017-10-09
4148586,2015-03-17
4148586,2015-03-30
4148586,2015-04-15
4148586,2015-04-20
4148586,2015-04-22
4148586,2015-04-27
4148586,2015-05-19
4148586,2015-06-06
4148586,2015-06-15
4148586,2015-07-03
4148586,2015-07-28
4148586,2015-10-06
4148586,2015-10-11
4148586,2015-10-14
4148586,2015-10-27
4149974,2014-11-10
4149974,2015-03-16
4149974,2015-03-30
4149974,2015-04-10
4149974,2015-04-15
4149974,2015-04-21
4149974,2015-04-25
4149974,2015-05-14
4149974,2015-05-18
4149974,2015-05-25
4149974,2015-05-31
4149974,2015-06-04
4149974,2015-06-08
4149974,2015-06-11
4149974,2015-06-15
4149974,2015-06-20
4149974,2015-06-23
4149974,2015-07-01
4149974,2015-07-05
4149974,2015-07-14
4149974,2015-07-21
4149974,2015-07-26
4149974,2015-07-31
4149974,2015-08-03
4149974,2015-08-19
4149974,2015-08-22
4149974,2015-08-26
4149974,2015-08-30
4149974,2015-09-02
4149974,2015-09-06
4149974,2015-09-11
4149974,2015-09-14
4149974,2015-09-27
4149974,2015-10-01
4149974,2015-10-24
4149974,2015-10-28
4149974,2015-11-05
4149974,2015-11-09
4149974,2015-12-31
4149974,2016-01-03
4149974,2016-02-12
4149974,2016-03-06
4149974,2016-03-19
4149974,2016-03-27
4149974,2016-04-06
4149974,2016-04-09
4149974,2016-04-14
4149974,2016-04-20
4149974,2016-04-23
4149974,2016-04-29
4149974,2016-05-02
4149974,2016-05-22
4149974,2016-06-01
4149974,2016-06-04
4149974,2016-06-10
4149974,2016-06-15
4149974,2016-06-20
4149974,2016-06-24
4149974,2016-07-08
4149974,2016-07-16
4149974,2016-07-20
4149974,2016-07-28
4149974,2016-07-30
4149974,2016-08-07
4149974,2016-08-11
4149974,2016-08-17
4149974,2016-08-21
4149974,2016-08-22
4149974,2016-08-26
4149974,2016-09-01
4149974,2016-09-06
4149974,2016-09-09
4149974,2016-09-18
4149974,2016-09-21
4149974,2016-09-25
4149974,2016-09-29
4149974,2016-10-02
4149974,2016-10-04
4149974,2016-10-06
4149974,2016-10-11
4149974,2016-10-12
4149974,2016-10-25
4149974,2016-10-28
4149974,2016-11-04
4149974,2016-11-07
4149974,2016-11-10
4149974,2016-11-14
4149974,2016-11-21
4149974,2016-11-27
4149974,2016-12-12
4149974,2017-03-05
4149974,2017-03-10
4149974,2017-03-13
4149974,2017-04-04
4149974,2017-04-09
4149974,2017-04-13
4149974,2017-05-07
4149974,2017-05-14
4149974,2017-05-24
4149974,2017-05-29
4149974,2017-06-05
4149974,2017-06-13
4149974,2017-06-18
4149974,2017-06-22
4149974,2017-07-10
4149974,2017-07-17
4149974,2017-07-26
4149974,2017-07-30
4149974,2017-08-06
4149974,2017-08-09
4149974,2017-08-12
4149974,2017-08-22
4149974,2017-09-05
4149974,2017-09-11
4149974,2017-09-16
4149974,2017-10-10
4149974,2017-10-15
4149974,2017-10-18
4149974,2017-10-22
4149974,2017-11-19
4149974,2017-11-27
4149974,2017-12-04
4149974,2017-12-11
4149974,2017-12-31
4149974,2018-03-04
4149974,2018-03-18
4149974,2018-03-29
4149974,2018-04-17
4149974,2018-04-29
4149974,2018-05-07
4149974,2018-05-15
4149974,2018-05-20
4149974,2018-06-13
4149974,2018-06-18
4149974,2018-06-24
4149974,2018-06-28
4149974,2018-07-01
4149974,2018-07-09
4149974,2018-07-13
4149974,2018-07-17
4149974,2018-07-22
4149974,2018-07-26
4149974,2018-08-04
4149974,2018-08-14
4151979,2014-12-19
4151979,2015-01-02
4151979,2015-01-20
4151979,2015-02-01
4151979,2015-02-23
4151979,2015-03-11
4151979,2015-03-16
4151979,2015-03-23
4151979,2015-04-02
4151979,2015-04-07
4151979,2015-04-14
4151979,2015-04-30
4151979,2015-05-04
4151979,2015-05-11
4151979,2015-05-14
4151979,2015-05-16
4151979,2015-05-18
4151979,2015-05-21
4151979,2015-05-23
4151979,2015-05-26
4151979,2015-05-30
4151979,2015-06-01
4151979,2015-06-06
4151979,2015-06-11
4151979,2015-06-20
4151979,2015-06-24
4151979,2015-06-26
4151979,2015-06-29
4151979,2015-07-06
4151979,2015-07-11
4151979,2015-07-19
4151979,2015-07-26
4151979,2015-07-30
4151979,2015-08-03
4151979,2015-08-10
4151979,2015-08-18
4151979,2015-08-25
4151979,2015-08-28
4151979,2015-08-31
4151979,2015-09-08
4151979,2015-09-12
4151979,2015-09-13
4151979,2015-09-21
4151979,2015-09-24
4151979,2015-09-28
4151979,2015-09-30
4151979,2015-10-03
4151979,2015-10-05
4151979,2015-10-10
4151979,2015-10-13
4151979,2015-10-26
4151979,2015-11-01
4151979,2015-11-04
4151979,2015-11-10
4151979,2015-11-14
4151979,2015-11-16
4151979,2015-12-07
4151979,2015-12-29
4151979,2016-01-01
4151979,2016-01-03
4151979,2016-01-19
4151979,2016-02-08
4151979,2016-02-29
4151979,2016-03-10
4151979,2016-03-20
4151979,2016-03-27
4151979,2016-04-01
4151979,2016-04-07
4151979,2016-04-11
4151979,2016-04-19
4151979,2016-04-25
4151979,2016-05-04
4151979,2016-05-10
4151979,2016-05-16
4151979,2016-05-18
4151979,2016-05-28
4151979,2016-05-29
4151979,2016-06-09
4151979,2016-06-13
4151979,2016-06-19
4151979,2016-06-28
4151979,2016-07-04
4151979,2016-07-11
4151979,2016-07-24
4151979,2016-07-29
4151979,2016-08-02
4151979,2016-08-15
4151979,2016-08-28
4151979,2016-09-05
4151979,2016-09-16
4151979,2016-09-18
4151979,2016-09-23
4151979,2016-09-27
4151979,2016-10-03
4151979,2016-10-06
4151979,2016-10-18
4151979,2016-10-24
4151979,2016-10-30
4151979,2016-11-01
4151979,2016-11-06
4151979,2016-11-14
4151979,2016-11-20
4151979,2016-12-04
4151979,2016-12-08
4151979,2016-12-18
4151979,2016-12-25
4151979,2016-12-31
4151979,2017-01-16
4151979,2017-02-19
4151979,2017-02-26
4151979,2017-03-13
4151979,2017-03-19
4151979,2017-03-26
4151979,2017-04-02
4151979,2017-04-05
4151979,2017-04-09
4151979,2017-04-16
4151979,2017-04-26
4151979,2017-04-30
4151979,2017-05-05
4151979,2017-05-08
4151979,2017-05-14
4151979,2017-05-20
4151979,2017-05-22
4151979,2017-05-24
4151979,2017-05-28
4151979,2017-06-04
4151979,2017-06-12
4151979,2017-06-18
4151979,2017-06-24
4151979,2017-07-02
4151979,2017-07-06
4151979,2017-07-12
4151979,2017-07-20
4151979,2017-07-23
4151979,2017-07-31
4151979,2017-08-07
4151979,2017-08-09
4151979,2017-08-14
4151979,2017-08-20
4151979,2017-08-27
4151979,2017-09-03
4151979,2017-09-10
4151979,2017-09-24
4151979,2017-09-28
4151979,2017-10-01
4151979,2017-10-08
4151979,2017-10-15
4151979,2017-10-29
4151979,2017-11-12
4151979,2017-11-26
4151979,2017-12-30
4151979,2018-02-04
4151979,2018-02-11
4151979,2018-03-13
4151979,2018-03-19
4151979,2018-03-25
4151979,2018-04-09
4151979,2018-04-18
4151979,2018-04-25
4151979,2018-04-27
4151979,2018-04-29
4151979,2018-05-19
4151979,2018-06-03
4151979,2018-06-11
4151979,2018-06-14
4151979,2018-06-24
4151979,2018-06-28
4151979,2018-07-05
4151979,2018-07-22
4151979,2018-07-29
4151979,2018-08-01
4151979,2018-08-03
4151979,2018-08-05
4160585,2014-09-30
4160585,2014-10-15
4160585,2014-10-19
4160585,2014-11-16
4160585,2015-04-01
4160585,2015-04-05
4160585,2015-04-20
4160585,2015-04-22
4160585,2015-05-03
4160585,2015-05-12
4160585,2015-07-02
4160585,2015-07-31
4160585,2015-08-07
4160585,2015-08-19
4160585,2015-08-30
4160585,2015-10-02
4160585,2015-10-12
4160585,2015-10-16
4160585,2015-10-22
4160585,2015-10-31
4160585,2015-11-23
4160585,2016-01-26
4160585,2016-03-13
4160585,2016-04-23
4160585,2016-05-12
4160585,2016-05-16
4160585,2016-05-21
4160585,2016-06-02
4160585,2016-06-06
4160585,2016-06-16
4160585,2016-08-01
4160585,2016-08-07
4160585,2016-08-17
4160585,2016-08-28
4160585,2016-09-11
4160585,2016-09-17
4160585,2016-09-26
4160585,2016-09-29
4160585,2016-10-08
4160585,2016-10-20
4160585,2016-10-23
4160585,2016-10-28
4160585,2016-11-13
4160585,2017-03-22
4160585,2017-04-30
4160585,2017-05-05
4160585,2017-05-09
4160585,2017-06-05
4160585,2017-06-14
4160585,2017-06-19
4160585,2017-07-11
4160585,2017-07-16
4160585,2017-07-23
4160585,2017-07-29
4160585,2017-09-02
4160585,2017-09-04
4160585,2017-09-15
4160585,2017-09-27
4160585,2017-09-30
4160585,2017-10-05
4160585,2017-10-08
4160585,2017-11-18
4160585,2018-04-20
4160585,2018-06-23
4173285,2015-03-24
4173285,2015-08-29
4173285,2015-11-12
4173285,2016-04-29
4173285,2016-11-02
4173285,2017-05-25
4173285,2018-06-19
4173285,2018-07-29
4177233,2014-09-26
4177233,2014-10-01
4177233,2014-10-05
4177233,2014-10-09
4177233,2014-10-13
4177233,2014-10-16
4177233,2014-10-18
4177233,2014-10-25
4177233,2014-10-27
4177233,2014-10-30
4177233,2014-11-09
4177233,2014-12-01
4177233,2014-12-08
4177233,2015-02-16
4177233,2015-03-02
4177233,2015-03-08
4177233,2015-03-17
4177233,2015-03-25
4177233,2015-04-22
4177233,2015-05-02
4177233,2015-05-10
4177233,2015-05-13
4177233,2015-05-24
4177233,2015-06-15
4177233,2015-06-19
4177233,2015-06-22
4177233,2015-06-30
4177233,2015-07-05
4177233,2015-07-11
4177233,2015-07-15
4177233,2015-08-01
4177233,2015-08-07
4177233,2015-08-29
4177233,2015-09-11
4177233,2015-09-26
4177233,2015-10-01
4177233,2015-10-04
4177233,2015-10-13
4177233,2015-10-22
4177233,2015-10-25
4177233,2015-10-29
4177233,2015-12-08
4177233,2016-01-30
4177233,2016-02-07
4177233,2016-02-15
4177233,2016-03-08
4177233,2016-03-13
4177233,2016-03-24
4177233,2016-03-30
4177233,2016-04-01
4177233,2016-04-06
4177233,2016-04-08
4177233,2016-04-13
4177233,2016-09-05
4177233,2017-07-30
4177233,2017-08-03
4177233,2017-08-11
4177233,2017-08-15
4177233,2017-08-19
4177233,2017-08-25
4177233,2017-09-17
4177233,2017-09-24
4177233,2017-10-04
4177233,2017-10-11
4177233,2017-10-21
4177233,2017-12-29
4177233,2018-05-07
4177233,2018-05-19
4177233,2018-05-24
4177233,2018-05-28
4177233,2018-06-02
4177233,2018-07-23
4177233,2018-07-30
4178790,2015-01-24
4178790,2015-03-10
4178790,2015-04-15
4178790,2015-04-19
4178790,2015-05-10
4178790,2015-06-01
4178790,2015-06-05
4178790,2015-06-15
4178790,2015-06-19
4178790,2015-06-25
4178790,2015-06-29
4178790,2015-07-11
4178790,2015-07-22
4178790,2015-08-10
4178790,2015-08-13
4178790,2015-08-18
4178790,2015-08-24
4178790,2015-08-28
4178790,2015-09-03
4178790,2015-09-12
4178790,2015-09-24
4178790,2015-09-29
4178790,2015-10-08
4178790,2015-10-12
4178790,2015-10-29
4178790,2015-11-27
4178790,2015-12-27
4178790,2016-01-01
4178790,2016-01-24
4178790,2016-01-31
4178790,2016-04-01
4178790,2016-04-04
4178790,2016-05-02
4178790,2016-06-09
4178790,2016-06-20
4178790,2016-07-04
4178790,2016-08-08
4178790,2016-12-02
4178790,2016-12-18
4178790,2017-03-25
4178790,2017-04-18
4178790,2017-05-21
4178790,2017-05-28
4178790,2017-06-22
4178790,2017-08-18
4178790,2017-09-04
4178790,2017-09-14
4178790,2017-09-26
4178790,2017-10-06
4178790,2017-10-28
4178790,2018-04-08
4178790,2018-04-17
4178790,2018-06-10
4178790,2018-06-19
4178790,2018-07-31
4181163,2015-04-26
4181163,2015-07-14
4181163,2015-07-24
4181163,2016-10-08
4181163,2017-02-17
4181163,2017-03-14
4181163,2017-04-16
4181163,2017-05-15
4181163,2017-05-27
4181163,2017-11-26
4181163,2018-01-17
4181163,2018-04-02
4181163,2018-06-10
4181530,2014-10-19
4181530,2014-11-09
4181530,2015-02-17
4181530,2015-02-25
4181530,2015-03-09
4181530,2015-03-15
4181530,2015-03-24
4181530,2015-03-28
4181530,2015-07-19
4181530,2015-09-08
4181530,2015-09-26
4181530,2015-09-30
4181530,2015-10-07
4181530,2016-02-15
4181530,2016-03-08
4181530,2016-03-13
4181530,2016-03-24
4181530,2016-08-28
4181530,2016-09-24
4190704,2014-09-30
4190704,2014-10-01
4190704,2014-10-03
4190704,2014-10-08
4190704,2014-10-09
4190704,2014-10-10
4190704,2014-10-12
4190704,2014-10-13
4190704,2014-10-15
4190704,2014-10-16
4190704,2014-10-18
4190704,2014-10-26
4190704,2014-11-02
4190704,2014-11-09
4190704,2014-11-14
4190704,2014-12-05
4190704,2014-12-15
4190704,2014-12-23
4190704,2014-12-29
4190704,2015-01-07
4190704,2015-02-26
4190704,2015-03-09
4190704,2015-03-15
4190704,2015-03-20
4190704,2015-03-28
4190704,2015-03-31
4190704,2015-04-02
4190704,2015-04-10
4190704,2015-04-10
4190704,2015-04-14
4190704,2015-04-24
4190704,2015-04-26
4190704,2015-05-11
4190704,2015-05-17
4190704,2015-05-31
4190704,2015-06-05
4190704,2015-06-09
4190704,2015-06-13
4190704,2015-06-27
4190704,2015-07-12
4190704,2015-07-17
4190704,2015-07-19
4190704,2015-07-21
4190704,2015-07-25
4190704,2015-08-12
4190704,2015-09-03
4190704,2015-09-18
4190704,2015-09-26
4190704,2015-10-02
4190704,2015-10-04
4190704,2015-10-22
4190704,2015-10-25
4190704,2015-10-29
4190704,2016-03-08
4190704,2016-03-13
4190704,2016-03-22
4190704,2016-04-04
4190704,2016-04-10
4190704,2016-04-19
4190704,2016-05-05
4190704,2016-05-07
4190704,2016-05-10
4190704,2016-05-15
4190704,2016-05-17
4190704,2016-05-20
4190704,2016-05-27
4190704,2016-06-01
4190704,2016-06-05
4190704,2016-06-08
4190704,2016-06-19
4190704,2016-06-22
4190704,2016-06-24
4190704,2016-07-05
4190704,2016-07-09
4190704,2016-07-11
4190704,2016-07-14
4190704,2016-07-21
4190704,2016-07-31
4190704,2016-08-04
4190704,2016-08-17
4190704,2016-08-20
4190704,2016-08-31
4190704,2016-09-06
4190704,2016-09-11
4190704,2016-09-23
4190704,2016-09-24
4190704,2016-09-28
4190704,2016-10-08
4190704,2016-10-10
4190704,2016-10-15
4190704,2016-10-16
4190704,2016-10-18
4190704,2016-11-06
4190704,2016-11-11
4190704,2016-11-20
4190704,2017-03-19
4190704,2017-04-07
4190704,2017-04-09
4190704,2017-04-30
4190704,2017-05-09
4190704,2017-05-15
4190704,2017-06-04
4190704,2017-06-07
4190704,2017-06-15
4190704,2017-06-23
4190704,2017-06-25
4190704,2017-07-05
4190704,2017-07-18
4190704,2017-07-20
4190704,2017-07-27
4190704,2017-08-10
4190704,2017-08-27
4190704,2017-09-04
4190704,2017-09-11
4190704,2017-09-16
4190704,2017-09-17
4190704,2017-09-23
4190704,2017-09-24
4190704,2017-09-28
4190704,2017-10-02
4190704,2017-10-06
4190704,2017-10-09
4190704,2017-10-10
4190704,2017-10-13
4190704,2017-10-15
4190704,2017-10-26
4190704,2017-11-08
4190704,2017-11-09
4190704,2017-11-12
4190704,2017-11-24
4190704,2017-12-24
4190704,2018-01-02
4190704,2018-02-24
4190704,2018-04-05
4190704,2018-04-21
4190704,2018-04-27
4190704,2018-05-02
4190704,2018-05-08
4190704,2018-05-19
4190704,2018-05-24
4190704,2018-05-26
4190704,2018-06-24
4190704,2018-06-26
4190704,2018-07-03
4190704,2018-07-12
4190704,2018-07-19
4190704,2018-07-25
4190704,2018-07-29
4191592,2017-10-18
4191592,2017-11-05
4191592,2017-11-11
4191592,2017-11-18
4191592,2017-11-20
4191592,2018-04-18
4191592,2018-05-07
4191592,2018-05-13
4191592,2018-05-18
4191592,2018-05-21
4191592,2018-05-22
4191592,2018-05-24
4196643,2014-09-28
4196643,2014-10-17
4196643,2014-10-21
4196643,2014-11-01
4196643,2014-11-03
4196643,2014-11-10
4196643,2014-11-13
4196643,2014-11-19
4196643,2014-11-25
4196643,2014-12-05
4196643,2014-12-08
4196643,2014-12-09
4196643,2014-12-23
4196643,2014-12-29
4196643,2015-01-10
4196643,2015-01-18
4196643,2015-01-23
4196643,2015-02-01
4196643,2015-02-09
4196643,2015-03-17
4196643,2015-03-20
4196643,2015-04-02
4196643,2015-04-03
4196643,2015-04-08
4196643,2015-04-13
4196643,2015-04-16
4196643,2015-04-24
4196643,2015-04-29
4196643,2015-05-04
4196643,2015-05-10
4196643,2015-05-19
4196643,2015-05-24
4196643,2015-06-04
4196643,2015-06-09
4196643,2015-06-13
4196643,2015-06-15
4196643,2015-06-19
4196643,2015-07-03
4196643,2015-08-04
4196643,2015-08-17
4196643,2015-08-19
4196643,2015-08-21
4196643,2015-08-27
4196643,2015-08-29
4196643,2015-09-18
4196643,2015-09-25
4196643,2015-10-08
4196643,2015-10-09
4196643,2015-10-13
4196643,2015-10-24
4196643,2015-10-28
4196643,2015-10-29
4196643,2015-11-08
4196643,2015-11-20
4196643,2015-11-29
4196643,2015-12-01
4196643,2015-12-07
4196643,2015-12-12
4196643,2016-01-02
4196643,2016-01-15
4196643,2016-03-25
4196643,2016-04-02
4196643,2016-05-22
4196643,2016-05-27
4196643,2016-06-05
4196643,2016-06-11
4196643,2016-06-20
4196643,2016-06-26
4196643,2016-07-03
4196643,2016-07-14
4196643,2016-08-08
4196643,2016-08-17
4196643,2016-09-01
4196643,2016-09-17
4196643,2016-09-28
4196643,2016-09-30
4196643,2016-10-03
4196643,2016-10-10
4196643,2016-10-13
4196643,2016-10-18
4196643,2016-10-24
4196643,2016-10-28
4196643,2016-11-06
4196643,2016-12-26
4196643,2017-01-03
4196643,2017-02-06
4196643,2017-03-05
4196643,2017-03-12
4196643,2017-03-19
4196643,2017-04-02
4196643,2017-04-09
4196643,2017-04-18
4196643,2017-04-27
4196643,2017-05-01
4196643,2017-05-05
4196643,2017-05-08
4196643,2017-05-14
4196643,2017-05-20
4196643,2017-05-23
4196643,2017-05-25
4196643,2017-06-13
4196643,2017-06-15
4196643,2017-06-18
4196643,2017-06-29
4196643,2017-07-03
4196643,2017-07-06
4196643,2017-07-14
4196643,2017-07-18
4196643,2017-07-30
4196643,2017-08-01
4196643,2017-08-12
4196643,2017-08-14
4196643,2017-09-10
4196643,2017-09-24
4196643,2017-10-01
4196643,2017-10-07
4196643,2017-10-09
4196643,2017-10-14
4196643,2017-10-20
4196643,2017-10-31
4196643,2017-11-22
4196643,2017-11-26
4196643,2018-02-18
4196643,2018-03-13
4196643,2018-03-19
4196643,2018-04-09
4196643,2018-04-17
4196643,2018-04-25
4196643,2018-05-06
4196643,2018-05-11
4196643,2018-05-28
4196643,2018-06-03
4196643,2018-06-15
4196643,2018-06-22
4196643,2018-06-30
4196643,2018-07-02
4196643,2018-07-05
4196643,2018-07-13
4196643,2018-07-15
4196643,2018-07-16
4196643,2018-07-25
4196643,2018-07-31
4216208,2015-04-21
4216208,2015-04-26
4216208,2015-05-10
4216208,2015-05-19
4216208,2015-05-24
4216208,2015-06-28
4216208,2015-07-11
4216208,2015-07-22
4216208,2015-08-04
4216208,2015-08-07
4216208,2015-08-11
4216208,2015-08-19
4216208,2015-08-26
4216208,2015-09-15
4216208,2015-09-22
4216208,2015-09-28
4216208,2015-10-05
4216208,2015-10-17
4216208,2015-10-20
4216208,2015-10-31
4216208,2015-11-17
4216208,2015-11-25
4216208,2015-12-27
4216208,2016-03-23
4216208,2016-03-29
4216208,2016-04-06
4216208,2016-04-10
4216208,2016-04-19
4216208,2016-05-02
4216208,2016-05-11
4216208,2016-05-17
4216208,2016-05-29
4216208,2016-06-24
4216208,2016-06-29
4216208,2016-07-23
4216208,2016-07-27
4216208,2016-08-01
4216208,2016-08-07
4216208,2016-08-14
4216208,2016-08-22
4216208,2016-08-29
4216208,2016-09-04
4216208,2016-09-19
4216208,2016-10-03
4216208,2016-10-30
4216208,2017-03-12
4216208,2017-03-20
4216208,2017-04-06
4216208,2017-05-04
4216208,2017-05-08
4216208,2017-05-24
4216208,2017-05-29
4216208,2017-06-25
4216208,2017-07-15
4216208,2017-08-02
4216208,2017-08-17
4216208,2017-08-24
4216208,2017-08-28
4216208,2017-09-08
4216208,2017-09-11
4216208,2017-10-03
4216208,2017-10-16
4216208,2018-03-13
4216208,2018-04-09
4216208,2018-04-17
4216208,2018-05-13
4216208,2018-05-22
4216208,2018-05-26
4216208,2018-06-10
4216208,2018-06-19
4216208,2018-06-25
4216208,2018-06-30
4216208,2018-07-18
4216208,2018-07-20
4216208,2018-07-24
4223387,2014-10-04
4223387,2014-10-14
4223387,2014-10-19
4223387,2014-12-07
4223387,2015-03-28
4223387,2015-03-29
4223387,2015-04-06
4223387,2015-04-23
4223387,2015-05-03
4223387,2015-05-17
4223387,2015-05-18
4223387,2015-06-08
4223387,2015-06-27
4223387,2015-07-01
4223387,2015-07-09
4223387,2015-07-25
4223387,2015-08-03
4223387,2015-08-08
4223387,2015-08-12
4223387,2015-08-15
4223387,2015-09-03
4223387,2015-09-10
4223387,2015-09-11
4223387,2015-09-17
4223387,2015-09-20
4223387,2015-09-29
4223387,2015-10-08
4223387,2015-10-17
4223387,2015-10-19
4223387,2015-10-25
4223387,2016-03-28
4223387,2016-04-05
4223387,2016-04-16
4223387,2016-04-24
4223387,2016-04-28
4223387,2016-05-15
4223387,2016-05-17
4223387,2016-05-22
4223387,2016-06-21
4223387,2016-06-25
4223387,2016-06-29
4223387,2016-07-11
4223387,2016-07-13
4223387,2016-09-11
4223387,2016-10-13
4223387,2016-10-14
4223387,2016-10-19
4223387,2016-10-24
4223387,2016-10-28
4223387,2016-11-10
4223387,2017-03-28
4223387,2017-04-10
4223387,2017-05-21
4223387,2017-05-25
4223387,2017-06-01
4223387,2017-06-26
4223387,2017-07-16
4223387,2017-08-05
4223387,2017-08-13
4223387,2017-08-23
4223387,2017-09-01
4223387,2017-10-15
4223387,2017-10-28
4223387,2017-11-05
4233242,2014-10-05
4233242,2014-10-19
4233242,2015-04-05
4233242,2015-04-20
4233242,2015-05-09
4233242,2015-05-17
4233242,2015-05-25
4233242,2015-05-29
4233242,2015-06-06
4233242,2015-06-23
4233242,2015-06-25
4233242,2015-10-13
4233242,2015-10-18
4233242,2015-10-25
4233242,2016-08-15
4233242,2016-09-04
4233242,2016-09-06
4233242,2016-09-23
4233242,2016-09-25
4233242,2016-10-02
4233242,2016-10-23
4233242,2017-03-19
4233242,2017-04-16
4233242,2017-04-18
4233242,2017-05-28
4233242,2017-07-06
4233242,2017-09-30
4233242,2017-10-07
4233242,2017-10-30
4233242,2018-04-08
4233242,2018-04-16
4233242,2018-05-22
4233242,2018-07-30
4255538,2014-10-26
4255538,2016-03-05
4255538,2016-04-25
4255538,2016-05-27
4255538,2016-06-19
4255538,2016-06-23
4255538,2016-07-30
4255538,2016-08-05
4255538,2016-08-12
4255538,2016-09-03
4255538,2016-10-11
4255538,2016-10-21
4255538,2017-03-13
4255538,2017-04-10
4255538,2017-04-18
4255538,2017-05-06
4255538,2017-05-16
4255538,2017-05-31
4255538,2017-06-15
4255538,2017-07-29
4255538,2017-08-29
4255538,2017-09-07
4255538,2017-09-10
4255538,2017-10-02
4255538,2017-10-28
4255538,2018-02-26
4255538,2018-04-17
4255538,2018-07-30
4262255,2014-10-19
4262255,2014-10-26
4262255,2014-11-02
4262255,2014-11-10
4262255,2014-11-16
4262255,2014-11-24
4262255,2015-02-01
4262255,2015-03-01
4262255,2015-03-29
4262255,2015-04-19
4262255,2015-04-22
4262255,2015-05-04
4262255,2015-05-07
4262255,2015-05-10
4262255,2015-05-17
4262255,2015-05-31
4262255,2015-06-09
4262255,2015-06-14
4262255,2015-06-30
4262255,2015-07-13
4262255,2015-07-17
4262255,2015-07-27
4262255,2015-08-09
4262255,2015-08-11
4262255,2015-08-16
4262255,2015-08-23
4262255,2015-09-07
4262255,2015-09-14
4262255,2015-09-21
4262255,2015-09-27
4262255,2015-10-04
4262255,2015-10-11
4262255,2015-10-18
4262255,2015-11-02
4262255,2015-11-25
4262255,2015-12-11
4262255,2016-02-29
4262255,2016-03-27
4262255,2016-04-06
4262255,2016-04-19
4262255,2016-04-25
4262255,2016-05-01
4262255,2016-05-05
4262255,2016-05-09
4262255,2016-05-17
4262255,2016-05-23
4262255,2016-06-05
4262255,2016-06-13
4262255,2016-06-27
4262255,2016-07-05
4262255,2016-07-18
4262255,2016-08-01
4262255,2016-08-02
4262255,2016-08-07
4262255,2016-08-15
4262255,2016-08-22
4262255,2016-08-29
4262255,2016-09-04
4262255,2016-09-09
4262255,2016-09-13
4262255,2016-10-03
4262255,2016-10-05
4262255,2016-10-09
4262255,2016-10-16
4262255,2016-10-19
4262255,2016-11-01
4262255,2016-11-13
4262255,2016-11-20
4262255,2017-04-09
4262255,2017-04-18
4262255,2017-04-24
4262255,2017-05-23
4262255,2017-05-29
4262255,2017-06-12
4262255,2017-06-25
4262255,2017-07-04
4262255,2017-07-11
4262255,2017-07-16
4262255,2017-07-23
4262255,2017-07-30
4262255,2017-08-01
4262255,2017-08-06
4262255,2017-08-20
4262255,2017-08-27
4262255,2017-08-29
4262255,2017-09-25
4262255,2017-10-02
4262255,2017-10-16
4262255,2017-10-23
4262255,2017-10-31
4262255,2017-11-12
4262255,2017-11-19
4262255,2018-03-11
4262255,2018-04-17
4262255,2018-04-23
4262255,2018-04-29
4262255,2018-05-09
4262255,2018-05-13
4262255,2018-05-22
4262255,2018-05-29
4262255,2018-06-10
4262255,2018-06-17
4262255,2018-07-02
4262255,2018-07-15
4262255,2018-07-22
4262255,2018-08-06
4263736,2014-10-10
4263736,2014-10-11
4263736,2014-10-13
4263736,2014-10-19
4263736,2014-10-22
4263736,2014-10-24
4263736,2014-10-26
4263736,2014-11-24
4263736,2014-11-27
4263736,2014-12-13
4263736,2014-12-29
4263736,2015-01-29
